ccode,year,Fd1y,Fd2y,Fd3y,Fd4y,Fd5y,Fd6y,R_B,R_N,L1R_B,L2R_B,L3R_B,L1R_N,L2R_N,L3R_N,D1y,L1D1y,L2D1y,L3D1y,D1d_y,L1D1d_y,L2D1d_y,L3D1d_y
484,1991,.036286589,.076900847,.1241744,.066587582,.12533525,.19496414,0,0,0,0,0,0,0,0,.042222511,.050683066,.041982934,.012454381,.034724001,.018937999,.044447001,-.018123001
484,1992,.040614258,.087887809,.030300986,.089048654,.15867755,.20569597,0,0,0,0,0,0,0,0,.036286589,.042222511,.050683066,.041982934,.071121,.034724001,.018937999,.044447001
484,1993,.04727355,-.010313272,.048434395,.11806329,.16508171,.19175184,0,0,0,0,0,0,0,0,.040614258,.036286589,.042222511,.050683066,-.026559999,.071121,.034724001,.018937999
484,1994,-.057586823,.0011608452,.070789732,.11780816,.14447829,.19744304,1,0,0,0,0,0,0,0,.04727355,.040614258,.036286589,.042222511,.055335999,-.026559999,.071121,.034724001
484,1995,.058747668,.12837656,.17539498,.20206511,.25502986,.24897493,1,1,1,0,0,0,0,0,-.057586823,.04727355,.040614258,.036286589,-.065545999,.055335999,-.026559999,.071121
484,1996,.069628887,.11664731,.14331745,.19628218,.19022726,.19154643,0,0,1,1,0,1,0,0,.058747668,-.057586823,.04727355,.040614258,-.086397,-.065545999,.055335999,-.026559999
484,1997,.047018424,.073688552,.12665328,.12059836,.12191753,.13614425,0,0,0,1,1,0,1,0,.069628887,.058747668,-.057586823,.04727355,.053550001,-.086397,-.065545999,.055335999
484,1998,.026670132,.079634875,.073579952,.074899122,.089125834,.13208297,1,1,0,0,1,0,0,1,.047018424,.069628887,.058747668,-.057586823,-.021748001,.053550001,-.086397,-.065545999
484,1999,.05296474,.046909817,.048228987,.062455699,.10541284,.13573858,0,0,1,0,0,1,0,0,.026670132,.047018424,.069628887,.058747668,-.029599,-.021748001,.053550001,-.086397
484,2000,-.0060549243,-.0047357529,.0094909593,.052448101,.082773834,.13221897,0,1,0,1,0,0,1,0,.05296474,.026670132,.047018424,.069628887,-.013477,-.029599,-.021748001,.053550001
484,2001,.0013191716,.015545884,.058503024,.088828757,.13827389,.17031512,0,0,0,0,1,1,0,1,-.0060549243,.05296474,.026670132,.047018424,-.024683001,-.013477,-.029599,-.021748001
484,2002,.014226712,.057183854,.087509587,.13695472,.16899595,.18299885,0,0,0,0,0,0,1,0,.0013191716,-.0060549243,.05296474,.026670132,.016062999,-.024683001,-.013477,-.029599
484,2003,.042957142,.073282883,.12272802,.15476924,.16877215,.12176876,0,0,0,0,0,0,0,1,.014226712,.0013191716,-.0060549243,.05296474,-.00013099999,.016062999,-.024683001,-.013477
484,2004,.030325737,.079770878,.11181211,.125815,.078811616,.1299136,0,0,0,0,0,0,0,0,.042957142,.014226712,.0013191716,-.0060549243,-.0072479998,-.00013099999,.016062999,-.024683001
484,2005,.049445141,.081486374,.095489278,.04848589,.099587873,.14003402,0,0,0,0,0,0,0,0,.030325737,.042957142,.014226712,.0013191716,.011022,-.0072479998,-.00013099999,.016062999
484,2006,.032041229,.046044134,-.0009592548,.050142732,.090588868,.13077061,0,0,0,0,0,0,0,0,.049445141,.030325737,.042957142,.014226712,.024405001,.011022,-.0072479998,-.00013099999
484,2007,.014002903,-.033000484,.018101502,.058547642,.098729379,.11233015,0,0,0,0,0,0,0,0,.032041229,.049445141,.030325737,.042957142,.014601,.024405001,.011022,-.0072479998
484,2008,-.047003388,.0040985979,.044544738,.084726475,.098327249,.12098059,0,1,0,0,0,0,0,0,.014002903,.032041229,.049445141,.030325737,-.0095030004,.014601,.024405001,.011022
484,2009,.051101986,.09154813,.13172987,.14533064,.16798398,.194278,0,0,0,0,0,1,0,0,-.047003388,.014002903,.032041229,.049445141,.011017,-.0095030004,.014601,.024405001
484,2010,.04044614,.080627874,.094228648,.11688199,.143176,.16620305,0,0,0,0,0,0,1,0,.051101986,-.047003388,.014002903,.032041229,.0030189999,.011017,-.0095030004,.014601
484,2011,.040181737,.053782508,.076435849,.10272987,.12575692,,0,0,0,0,0,0,0,1,.04044614,.051101986,-.047003388,.014002903,.011149,.0030189999,.011017,-.0095030004
484,2012,.013600771,.036254112,.062548131,.085575186,,,0,0,0,0,0,0,0,0,.040181737,.04044614,.051101986,-.047003388,.0059290002,.011149,.0030189999,.011017
484,2013,.022653339,.04894736,.071974412,,,,0,0,0,0,0,0,0,0,.013600771,.040181737,.04044614,.051101986,.022589,.0059290002,.011149,.0030189999
528,1891,.029081482,.018447757,.075350635,.081222147,.12198137,.14740777,0,0,0,0,0,,,,.0022312948,-.040960722,.034356449,.013756841,,,,
528,1892,-.010633725,.046269152,.052140664,.092899889,.11832628,.13391143,0,0,0,0,0,0,,,.029081482,.0022312948,-.040960722,.034356449,,,,
528,1893,.056902878,.06277439,.10353362,.12896001,.14454517,.15884988,0,0,0,0,0,0,0,,-.010633725,.029081482,.0022312948,-.040960722,,,,
528,1894,.0058715129,.04663074,.072057128,.087642282,.10194699,.091863587,0,0,0,0,0,0,0,0,.056902878,-.010633725,.029081482,.0022312948,,,,
528,1895,.040759228,.066185616,.08177077,.096075483,.085992083,.13417783,0,0,0,0,0,0,0,0,.0058715129,.056902878,-.010633725,.029081482,,,,
528,1896,.02542639,.041011546,.055316254,.045232851,.093418606,.13572125,0,0,0,0,0,0,0,0,.040759228,.0058715129,.056902878,-.010633725,,,,
528,1897,.015585155,.029889865,.019806461,.067992218,.11029486,.11052132,0,0,0,0,0,0,0,0,.02542639,.040759228,.0058715129,.056902878,,,,
528,1898,.01430471,.0042213062,.05240706,.094709709,.09493617,.10927711,0,0,0,0,0,0,0,0,.015585155,.02542639,.040759228,.0058715129,,,,
528,1899,-.010083403,.038102351,.080404997,.080631457,.094972394,.14409512,0,0,0,0,0,0,0,0,.01430471,.015585155,.02542639,.040759228,,,,
528,1900,.048185755,.090488404,.090714864,.1050558,.15417853,.17485587,0,0,0,0,0,0,0,0,-.010083403,.01430471,.015585155,.02542639,,,,
528,1901,.042302649,.042529106,.056870043,.10599276,.12667011,.1090726,0,0,0,0,0,0,0,0,.048185755,-.010083403,.01430471,.015585155,.039016999,,,
528,1902,.00022645752,.014567396,.063690118,.084367462,.066769943,.086382076,0,0,0,0,0,0,0,0,.042302649,.048185755,-.010083403,.01430471,.017982,.039016999,,
528,1903,.014340938,.063463658,.084141001,.06654349,.086155623,.13820682,0,0,0,0,0,0,0,0,.00022645752,.042302649,.048185755,-.010083403,.033358999,.017982,.039016999,
528,1904,.049122721,.069800064,.052202549,.071814686,.12386589,.16401935,0,0,0,0,0,0,0,0,.014340938,.00022645752,.042302649,.048185755,.019758999,.033358999,.017982,.039016999
528,1905,.020677341,.003079826,.022691963,.074743167,.11489663,.14617564,0,0,0,0,0,0,0,0,.049122721,.014340938,.00022645752,.042302649,.046950001,.019758999,.033358999,.017982
528,1906,-.017597515,.0020146221,.054065824,.094219282,.12549829,.15366715,0,0,0,0,0,0,0,0,.020677341,.049122721,.014340938,.00022645752,.00045600001,.046950001,.019758999,.033358999
528,1907,.019612137,.071663335,.11181679,.14309581,.17126466,.21971335,0,0,0,0,0,0,0,0,-.017597515,.020677341,.049122721,.014340938,-.0028329999,.00045600001,.046950001,.019758999
528,1908,.052051201,.09220466,.12348367,.15165253,.20010121,,0,0,0,0,0,0,0,0,.019612137,-.017597515,.020677341,.049122721,.029182,-.0028329999,.00045600001,.046950001
528,1909,.040153462,.071432479,.099601336,.14805001,,,0,0,0,0,0,0,0,0,.052051201,.019612137,-.017597515,.020677341,.00034299999,.029182,-.0028329999,.00045600001
528,1910,.031279016,.059447873,.10789655,,,,0,0,0,0,0,0,0,0,.040153462,.052051201,.019612137,-.017597515,-.012462,.00034299999,.029182,-.0028329999
528,1919,.029800696,.089307114,.14238879,.16678031,.2372781,.27852094,0,0,,,,,,,.21450663,,,,,,,
528,1920,.059506416,.11258809,.13697961,.20747739,.24872024,.32580605,0,0,0,,,0,,,.029800696,.21450663,,,.0054589999,,,
528,1921,.053081673,.077473186,.14797097,.18921383,.26629964,.30722135,0,0,0,0,,0,0,,.059506416,.029800696,.21450663,,-.060408,.0054589999,,
528,1922,.024391515,.094889306,.13613215,.21321797,.25413969,.30603129,0,0,0,0,0,0,0,0,.053081673,.059506416,.029800696,.21450663,-.05116,-.060408,.0054589999,
528,1923,.070497788,.11174063,.18882644,.22974816,.28163975,.28956288,0,0,0,0,0,0,0,0,.024391515,.053081673,.059506416,.029800696,.055125002,-.05116,-.060408,.0054589999
528,1924,.041242849,.11832866,.15925038,.21114196,.21906509,.21680766,0,0,0,0,0,0,0,0,.070497788,.024391515,.053081673,.059506416,-.024062,.055125002,-.05116,-.060408
528,1925,.077085815,.11800753,.16989912,.17782225,.17556483,.11260697,0,0,0,0,0,0,0,0,.041242849,.070497788,.024391515,.053081673,.052437998,-.024062,.055125002,-.05116
528,1926,.040921718,.092813298,.10073642,.098478988,.035521135,.021585763,0,0,0,0,0,0,0,0,.077085815,.041242849,.070497788,.024391515,.051476002,.052437998,-.024062,.055125002
528,1927,.051891584,.059814703,.057557274,-.0054005794,-.019335952,-.021167988,0,0,0,0,0,0,0,0,.040921718,.077085815,.041242849,.070497788,.0084659997,.051476002,.052437998,-.024062
528,1928,.0079231197,.005665692,-.05729216,-.071227536,-.073059574,-.091567144,0,0,0,0,0,0,0,0,.051891584,.040921718,.077085815,.041242849,.001363,.0084659997,.051476002,.052437998
528,1929,-.0022574277,-.065215282,-.079150654,-.080982693,-.099490263,-.062811434,0,0,0,0,0,0,0,0,.0079231197,.051891584,.040921718,.077085815,-.0010779999,.001363,.0084659997,.051476002
528,1930,-.062957853,-.076893225,-.078725263,-.097232834,-.060554001,.00056483969,0,1,0,0,0,0,0,0,-.0022574277,.0079231197,.051891584,.040921718,-.0038429999,-.0010779999,.001363,.0084659997
528,1931,-.013935373,-.01576741,-.03427498,.0024038516,.063522696,.11898574,0,1,0,0,0,1,0,0,-.062957853,-.0022574277,.0079231197,.051891584,-.049463999,-.0038429999,-.0010779999,.001363
528,1932,-.0018320371,-.020339608,.016339224,.077458069,.13292111,.10858899,0,0,0,0,0,1,1,0,-.013935373,-.062957853,-.0022574277,.0079231197,-.035409,-.049463999,-.0038429999,-.0010779999
528,1933,-.018507572,.01817126,.079290099,.13475314,.11042102,,0,0,0,0,0,0,1,1,-.0018320371,-.013935373,-.062957853,-.0022574277,.00029500001,-.035409,-.049463999,-.0038429999
528,1934,.036678832,.097797677,.15326072,.1289286,,,0,0,0,0,0,0,0,1,-.018507572,-.0018320371,-.013935373,-.062957853,-.021582,.00029500001,-.035409,-.049463999
528,1935,.061118841,.11658189,.092249766,,,,0,0,0,0,0,0,0,0,.036678832,-.018507572,-.0018320371,-.013935373,-.015837001,-.021582,.00029500001,-.035409
528,1947,.10145683,.18592179,.22109707,.24185514,.26181212,.34515882,0,0,0,,,,,,.14623879,.52358246,,,-.022305001,,,
528,1948,.08446496,.11964025,.14039832,.1603553,.24370199,.30947196,0,0,0,0,,0,,,.10145683,.14623879,.52358246,,-.0036559999,-.022305001,,
528,1949,.035175283,.055933364,.07589034,.15923703,.22500701,.2965796,0,0,0,0,0,0,0,,.08446496,.10145683,.14623879,.52358246,-.001376,-.0036559999,-.022305001,
528,1950,.020758079,.040715054,.12406175,.18983173,.26140431,.29750267,0,0,0,0,0,0,0,0,.035175283,.08446496,.10145683,.14623879,.010353,-.001376,-.0036559999,-.022305001
528,1951,.019956976,.10330367,.16907366,.24064623,.27674457,.30447495,0,0,0,0,0,0,0,0,.020758079,.035175283,.08446496,.10145683,.0036480001,.010353,-.001376,-.0036559999
528,1952,.083346695,.14911668,.22068925,.2567876,.28451797,.28154829,0,0,0,0,0,0,0,0,.019956976,.020758079,.035175283,.08446496,.002227,.0036480001,.010353,-.001376
528,1953,.065769985,.13734256,.17344092,.20117131,.19820161,.24593198,0,0,0,0,0,0,0,0,.083346695,.019956976,.020758079,.035175283,.011002,.002227,.0036480001,.010353
528,1954,.071572572,.10767093,.13540132,.13243163,.180162,.26094997,0,0,0,0,0,0,0,0,.065769985,.083346695,.019956976,.020758079,.0087599996,.011002,.002227,.0036480001
528,1955,.036098357,.063828744,.060859051,.10858942,.1893774,.19233286,0,0,0,0,0,0,0,0,.071572572,.065769985,.083346695,.019956976,.004369,.0087599996,.011002,.002227
528,1956,.027730389,.024760693,.072491065,.15327904,.1562345,.22466958,0,0,0,0,0,0,0,0,.036098357,.071572572,.065769985,.083346695,.010143,.004369,.0087599996,.011002
528,1957,-.0029696948,.044760674,.12554866,.12850413,.1969392,.23318541,0,0,0,0,0,0,0,0,.027730389,.036098357,.071572572,.065769985,-.003175,.010143,.004369,.0087599996
528,1958,.047730368,.12851834,.13147381,.19990888,.23615509,.31890413,0,0,0,0,0,0,0,0,-.0029696948,.027730389,.036098357,.071572572,-.000054,-.003175,.010143,.004369
528,1959,.080787979,.083743446,.15217853,.18842474,.27117378,.35760474,0,0,0,0,0,0,0,0,.047730368,-.0029696948,.027730389,.036098357,.015429,-.000054,-.003175,.010143
528,1960,.0029554667,.071390539,.10763676,.19038579,.27681673,.30422777,0,0,0,0,0,0,0,0,.080787979,.047730368,-.0029696948,.027730389,.0077889999,.015429,-.000054,-.003175
528,1961,.068435073,.10468129,.18743032,.27386129,.30127233,.35407248,0,0,0,0,0,0,0,0,.0029554667,.080787979,.047730368,-.0029696948,.027877999,.0077889999,.015429,-.000054
528,1962,.036246218,.11899526,.20542622,.23283726,.28563741,.34979874,0,0,0,0,0,0,0,0,.068435073,.0029554667,.080787979,.047730368,.021097001,.027877999,.0077889999,.015429
528,1963,.082749039,.16917999,.19659103,.24939118,.31355253,.37784702,0,0,0,0,0,0,0,0,.036246218,.068435073,.0029554667,.080787979,.021294,.021097001,.027877999,.0077889999
528,1964,.086430952,.113842,.16664214,.23080349,.29509798,.35204592,0,0,0,0,0,0,0,0,.082749039,.036246218,.068435073,.0029554667,-.001334,.021294,.021097001,.027877999
528,1965,.027411044,.080211192,.14437252,.20866701,.26561496,.30878475,0,0,0,0,0,0,0,0,.086430952,.082749039,.036246218,.068435073,.0097920001,-.001334,.021294,.021097001
528,1966,.052800145,.11696148,.18125597,.23820393,.28137374,.3167125,0,0,0,0,0,0,0,0,.027411044,.086430952,.082749039,.036246218,.006091,.0097920001,-.001334,.021294
528,1967,.064161338,.12845582,.18540378,.22857359,.26391232,.31835455,0,0,0,0,0,0,0,0,.052800145,.027411044,.086430952,.082749039,.018141,.006091,.0097920001,-.001334
528,1968,.064294487,.12124245,.16441226,.199751,.25419325,.28858042,0,0,0,0,0,0,0,0,.064161338,.052800145,.027411044,.086430952,.015353,.018141,.006091,.0097920001
528,1969,.056947958,.10011776,.1354565,.18989873,.2242859,.22430618,0,1,0,0,0,0,0,0,.064294487,.064161338,.052800145,.027411044,-.034051999,.015353,.018141,.006091
528,1970,.043169804,.078508548,.13295078,.16733795,.16735823,.21192133,0,0,0,0,0,1,0,0,.056947958,.064294487,.064161338,.052800145,.018023999,-.034051999,.015353,.018141
528,1971,.035338745,.089780971,.12416815,.12418844,.16875154,.19395594,0,0,0,0,0,0,1,0,.043169804,.056947958,.064294487,.064161338,.0043580001,.018023999,-.034051999,.015353
528,1972,.054442231,.088829413,.088849701,.13341281,.15861721,.18557969,0,0,0,0,0,0,0,1,.035338745,.043169804,.056947958,.064294487,.014118,.0043580001,.018023999,-.034051999
528,1973,.034387179,.034407467,.078970566,.10417497,.13113745,.15127911,0,0,0,0,0,0,0,0,.054442231,.035338745,.043169804,.056947958,.035259001,.014118,.0043580001,.018023999
528,1974,.00002028683,.044583388,.069787793,.096750259,.11689192,.13031106,0,0,0,0,0,0,0,0,.034387179,.054442231,.035338745,.043169804,.02173,.035259001,.014118,.0043580001
528,1975,.0445631,.069767505,.096729971,.11687163,.13029078,.12245466,0,0,0,0,0,0,0,0,.00002028683,.034387179,.054442231,.035338745,.018611999,.02173,.035259001,.014118
528,1976,.025204405,.052166872,.072308533,.085727677,.077891558,.065483987,0,0,0,0,0,0,0,0,.0445631,.00002028683,.034387179,.054442231,.035753001,.018611999,.02173,.035259001
528,1977,.026962468,.047104128,.060523272,.052687157,.04027959,.060979169,0,0,0,0,0,0,0,0,.025204405,.0445631,.00002028683,.034387179,.054428,.035753001,.018611999,.02173
528,1978,.020141661,.033560805,.02572469,.013317123,.034016702,.064633496,0,0,0,0,0,0,0,0,.026962468,.025204405,.0445631,.00002028683,.067576997,.054428,.035753001,.018611999
528,1979,.013419142,.0055830264,-.0068245409,.013875038,.044491831,.070293628,0,0,0,0,0,0,0,0,.020141661,.026962468,.025204405,.0445631,.052126002,.067576997,.054428,.035753001
528,1980,-.0078361155,-.020243682,.0004558973,.031072689,.056874484,.084744245,0,0,0,0,0,0,0,0,.013419142,.020141661,.026962468,.025204405,.010351,.052126002,.067576997,.054428
528,1981,-.012407567,.0082920119,.038908802,.064710602,.092580363,.11189285,0,0,0,0,0,0,0,0,-.0078361155,.013419142,.020141661,.026962468,-.0053699999,.010351,.052126002,.067576997
528,1982,.020699579,.051316373,.077118173,.10498793,.12430042,.15871261,0,0,0,0,0,0,0,0,-.012407567,-.0078361155,.013419142,.020141661,.003334,-.0053699999,.010351,.052126002
528,1983,.030616792,.05641859,.084288351,.10360084,.13801304,.18221422,0,0,0,0,0,0,0,0,.020699579,-.012407567,-.0078361155,.013419142,-.0066,.003334,-.0053699999,.010351
528,1984,.025801796,.053671554,.07298404,.10739623,.15159741,.19342963,0,0,0,0,0,0,0,0,.030616792,.020699579,-.012407567,-.0078361155,-.0050499998,-.0066,.003334,-.0053699999
528,1985,.027869759,.047182247,.081594437,.12579562,.16762784,.19201919,0,0,0,0,0,0,0,0,.025801796,.030616792,.020699579,-.012407567,-.0034399999,-.0050499998,-.0066,.003334
528,1986,.019312486,.053724676,.097925857,.13975808,.16414943,.18121015,0,0,0,0,0,0,0,0,.027869759,.025801796,.030616792,.020699579,.022165,-.0034399999,-.0050499998,-.0066
528,1987,.03441219,.078613371,.12044559,.14483693,.16189764,.17447317,0,1,0,0,0,0,0,0,.019312486,.027869759,.025801796,.030616792,.019368,.022165,-.0034399999,-.0050499998
528,1988,.04420118,.086033404,.11042475,.12748545,.14006098,.16967189,0,0,0,0,0,1,0,0,.03441219,.019312486,.027869759,.025801796,.113956,.019368,.022165,-.0034399999
528,1989,.041832227,.066223577,.083284289,.095859811,.12547073,.15663108,0,0,0,0,0,0,1,0,.04420118,.03441219,.019312486,.027869759,.011239,.113956,.019368,.022165
528,1990,.024391346,.041452054,.054027576,.083638504,.11479887,.15046605,0,0,0,0,0,0,0,1,.041832227,.04420118,.03441219,.019312486,-.021825001,.011239,.113956,.019368
528,1991,.017060708,.02963623,.059247155,.090407513,.1260747,.16907337,0,0,0,0,0,0,0,0,.024391346,.041832227,.04420118,.03441219,.017157,-.021825001,.011239,.113956
528,1992,.012575523,.042186446,.073346809,.109014,.15201268,.19726682,0,0,0,0,0,0,0,0,.017060708,.024391346,.041832227,.04420118,.011386,.017157,-.021825001,.011239
528,1993,.029610924,.060771286,.096438482,.13943715,.18469131,.23520824,0,0,0,0,0,0,0,0,.012575523,.017060708,.024391346,.041832227,.024425,.011386,.017157,-.021825001
528,1994,.03116036,.066827551,.10982622,.15508038,.20559731,.24798495,0,0,0,0,0,0,0,0,.029610924,.012575523,.017060708,.024391346,.024044,.024425,.011386,.017157
528,1995,.035667192,.078665867,.12392002,.17443696,.21682459,.23806724,0,0,0,0,0,0,0,0,.03116036,.029610924,.012575523,.017060708,.044890001,.024044,.024425,.011386
528,1996,.042998675,.088252828,.13876976,.18115738,.20240003,.20343633,0,0,0,0,0,0,0,0,.035667192,.03116036,.029610924,.012575523,.056712002,.044890001,.024044,.024425
528,1997,.045254149,.095771082,.13815871,.15940136,.16043766,.16327688,0,0,0,0,0,0,0,0,.042998675,.035667192,.03116036,.029610924,.073256001,.056712002,.044890001,.024044
528,1998,.050516933,.09290456,.1141472,.1151835,.11802272,.13832979,0,0,0,0,0,0,0,0,.045254149,.042998675,.035667192,.03116036,.113643,.073256001,.056712002,.044890001
528,1999,.042387627,.063630268,.064666569,.067505792,.087812856,.10941651,0,0,0,0,0,0,0,0,.050516933,.045254149,.042998675,.035667192,-.000256,.113643,.073256001,.056712002
528,2000,.021242643,.022278942,.025118168,.045425232,.067028895,.10221526,0,0,0,0,0,0,0,0,.042387627,.050516933,.045254149,.042998675,.068020999,-.000256,.113643,.073256001
528,2001,.0010362999,.0038755257,.02418259,.04578625,.080972619,.11795735,0,0,0,0,0,0,0,0,.021242643,.042387627,.050516933,.045254149,.011671,.068020999,-.000256,.113643
528,2002,.0028392258,.02314629,.044749953,.079936326,.11692105,.13391165,0,1,0,0,0,0,0,0,.0010362999,.021242643,.042387627,.050516933,.042750999,.011671,.068020999,-.000256
528,2003,.020307064,.041910723,.077097088,.11408181,.13107242,.093396582,0,0,0,0,0,1,0,0,.0028392258,.0010362999,.021242643,.042387627,.064237997,.042750999,.011671,.068020999
528,2004,.021603661,.056790031,.093774766,.11076538,.07308954,.087116159,0,0,0,0,0,0,1,0,.020307064,.0028392258,.0010362999,.021242643,.07948,.064237997,.042750999,.011671
528,2005,.035186369,.072171099,.089161709,.051485874,.065512493,.082148761,0,0,0,0,0,0,0,1,.021603661,.020307064,.0028392258,.0010362999,.068876997,.07948,.064237997,.042750999
528,2006,.036984731,.053975336,.016299501,.030326122,.046962388,.036392014,0,0,0,0,0,0,0,0,.035186369,.021603661,.020307064,.0028392258,-.024154,.068876997,.07948,.064237997
528,2007,.016990608,-.020685228,-.0066586062,.0099776573,-.00059271604,-.0024961079,0,0,0,0,0,0,0,0,.036984731,.035186369,.021603661,.020307064,-.01487,-.024154,.068876997,.07948
528,2008,-.037675835,-.023649214,-.0070129503,-.017583324,-.019486716,-.0052898135,0,1,0,0,0,0,0,0,.016990608,.036984731,.035186369,.021603661,-.01991,-.01487,-.024154,.068876997
528,2009,.014026621,.030662885,.020092512,.018189119,.03238602,.051903129,0,0,0,0,0,1,0,0,-.037675835,.016990608,.036984731,.035186369,.12987401,-.01991,-.01487,-.024154
528,2010,.016636264,.0060658902,.0041624983,.0183594,.037876509,.059294596,0,0,0,0,0,0,1,0,.014026621,-.037675835,.016990608,.036984731,-.073541,.12987401,-.01991,-.01487
528,2011,-.010570373,-.012473766,.0017231368,.021240246,.042658333,,0,0,0,0,0,0,0,1,.016636264,.014026621,-.037675835,.016990608,.025655,-.073541,.12987401,-.01991
528,2012,-.0019033919,.01229351,.031810619,.053228706,,,1,0,0,0,0,0,0,0,-.010570373,.016636264,.014026621,-.037675835,.040403999,.025655,-.073541,.12987401
528,2013,.014196903,.033714011,.055132098,,,,0,0,1,0,0,0,0,0,-.0019033919,-.010570373,.016636264,.014026621,-.052875999,.040403999,.025655,-.073541
554,1881,-.0028525761,-.011459455,.087247901,.08201319,.10536101,.12817612,0,0,0,0,0,,,,.040701259,.09977553,-.12323297,.10696961,.0021200001,-.079190001,.051226001,.060068998
554,1882,-.008606879,.090100475,.084865764,.10821358,.1310287,.1310287,0,0,0,0,0,0,,,-.0028525761,.040701259,.09977553,-.12323297,.054869998,.0021200001,-.079190001,.051226001
554,1883,.098707356,.093472645,.11682046,.13963558,.13963558,.19092843,0,0,0,0,0,0,0,,-.008606879,-.0028525761,.040701259,.09977553,.025139,.054869998,.0021200001,-.079190001
554,1884,-.0052347132,.018113105,.040928215,.040928215,.092221074,.12039115,0,0,0,0,0,0,0,0,.098707356,-.008606879,-.0028525761,.040701259,-.0065859999,.025139,.054869998,.0021200001
554,1885,.023347817,.046162929,.046162929,.097455785,.12562586,.13254909,0,0,0,0,0,0,0,0,-.0052347132,.098707356,-.008606879,-.0028525761,.02885,-.0065859999,.025139,.054869998
554,1886,.022815112,.022815112,.074107975,.10227805,.10920128,.14532022,0,0,0,0,0,0,0,0,.023347817,-.0052347132,.098707356,-.008606879,.0022410001,.02885,-.0065859999,.025139
554,1887,0,.051292859,.079462931,.086386159,.1225051,.14660229,0,0,0,0,0,0,0,0,.022815112,.023347817,-.0052347132,.098707356,-.026339,.0022410001,.02885,-.0065859999
554,1888,.051292859,.079462931,.086386159,.1225051,.14660229,.1135979,0,0,0,0,0,0,0,0,0,.022815112,.023347817,-.0052347132,-.016542001,-.026339,.0022410001,.02885
554,1889,.028170075,.035093307,.071212247,.095309436,.062305048,.097471222,0,0,0,0,0,0,0,0,.051292859,0,.022815112,.023347817,-.055431999,-.016542001,-.026339,.0022410001
554,1890,.0069232318,.043042168,.067139357,.034134969,.069301143,.17768332,0,0,0,0,0,0,0,0,.028170075,.051292859,0,.022815112,-.0072639999,-.055431999,-.016542001,-.026339
554,1891,.036118936,.060216121,.027211733,.062377911,.17076008,.1823189,0,0,0,0,0,0,0,0,.0069232318,.028170075,.051292859,0,-.052434999,-.0072639999,-.055431999,-.016542001
554,1892,.024097186,-.0089072026,.026258975,.13464114,.14619996,.17453209,0,0,0,0,0,0,0,0,.036118936,.0069232318,.028170075,.051292859,.0087430002,-.052434999,-.0072639999,-.055431999
554,1893,-.033004388,.0021617897,.11054397,.12210278,.15043491,.18340552,0,0,0,0,0,0,0,0,.024097186,.036118936,.0069232318,.028170075,.017015999,.0087430002,-.052434999,-.0072639999
554,1894,.035166178,.14354835,.15510717,.18343931,.21640992,.29436991,0,0,0,0,0,0,0,0,-.033004388,.024097186,.036118936,.0069232318,-.0081289997,.017015999,.0087430002,-.052434999
554,1895,.10838217,.11994099,.14827313,.18124373,.25920373,.26253095,0,0,0,0,0,0,0,0,.035166178,-.033004388,.024097186,.036118936,-.014872,-.0081289997,.017015999,.0087430002
554,1896,.011558819,.039890956,.072861567,.15082155,.15414877,.22778313,0,0,0,0,0,0,0,0,.10838217,.035166178,-.033004388,.024097186,-.035351999,-.014872,-.0081289997,.017015999
554,1897,.028332137,.061302748,.13926274,.14258996,.21622431,.30618885,0,0,0,0,0,0,0,0,.011558819,.10838217,.035166178,-.033004388,-.0083790002,-.035351999,-.014872,-.0081289997
554,1898,.032970611,.11093059,.11425781,.18789217,.27785671,.27361715,0,0,0,0,0,0,0,0,.028332137,.011558819,.10838217,.035166178,.0024850001,-.0083790002,-.035351999,-.014872
554,1899,.077959985,.081287198,.15492156,.2448861,.24064654,.32871848,0,0,0,0,0,0,0,0,.032970611,.028332137,.011558819,.10838217,-.0068549998,.0024850001,-.0083790002,-.035351999
554,1900,.0033272153,.076961569,.16692612,.16268656,.2507585,.34122202,0,0,0,0,0,0,0,0,.077959985,.032970611,.028332137,.011558819,-.01277,-.0068549998,.0024850001,-.0083790002
554,1901,.073634356,.1635989,.15935934,.24743128,.3378948,.39656782,0,0,0,0,0,0,0,0,.0033272153,.077959985,.032970611,.028332137,.020902,-.01277,-.0068549998,.0024850001
554,1902,.089964539,.085724987,.17379692,.26426044,.32293344,.25114179,0,0,0,0,0,0,0,0,.073634356,.0033272153,.077959985,.032970611,-.01418,.020902,-.01277,-.0068549998
554,1903,-.0042395531,.083832383,.1742959,.23296891,.16117725,.17547983,0,0,0,0,0,0,0,0,.089964539,.073634356,.0033272153,.077959985,-.0040469998,-.01418,.020902,-.01277
554,1904,.088071935,.17853546,.23720847,.16541681,.17971939,.30835801,0,0,0,0,0,0,0,0,-.0042395531,.089964539,.073634356,.0033272153,.011607,-.0040469998,-.01418,.020902
554,1905,.090463527,.14913654,.07734488,.091647461,.22028609,.27396935,0,0,0,0,0,0,0,0,.088071935,-.0042395531,.089964539,.073634356,-.016785,.011607,-.0040469998,-.01418
554,1906,.058673009,-.013118654,.0011839299,.12982255,.18350583,.15347353,0,0,0,0,0,0,0,0,.090463527,.088071935,-.0042395531,.089964539,-.013285,-.016785,.011607,-.0040469998
