COUNTDUMS,halfyear,f0LNGDP,f1LNGDP,f2LNGDP,f3LNGDP,f4LNGDP,f5LNGDP,f6LNGDP,f7LNGDP,f8LNGDP,f9LNGDP,f10LNGDP,CRISIS,l1LNGDP,l2LNGDP,l3LNGDP,l4LNGDP,l1CRISIS,l2CRISIS,l3CRISIS,l4CRISIS
14,82,1038.85789364221,1039.953248219722,1042.935419558531,1047.008885831555,1044.291595399877,1046.675026506491,1051.159435933006,1050.154787266662,1053.441023786753,1053.718228510602,1055.758032997051,0,1039.248886985211,1032.455134383531,1031.33563212823,1025.76684952677,0,0,0,0
14,83,1039.953248219722,1042.935419558531,1047.008885831555,1044.291595399877,1046.675026506491,1051.159435933006,1050.154787266662,1053.441023786753,1053.718228510602,1055.758032997051,1058.086958787273,0,1038.85789364221,1039.248886985211,1032.455134383531,1031.33563212823,0,0,0,0
14,84,1042.935419558531,1047.008885831555,1044.291595399877,1046.675026506491,1051.159435933006,1050.154787266662,1053.441023786753,1053.718228510602,1055.758032997051,1058.086958787273,1062.140443039827,0,1039.953248219722,1038.85789364221,1039.248886985211,1032.455134383531,0,0,0,0
14,85,1047.008885831555,1044.291595399877,1046.675026506491,1051.159435933006,1050.154787266662,1053.441023786753,1053.718228510602,1055.758032997051,1058.086958787273,1062.140443039827,1068.084848545573,0,1042.935419558531,1039.953248219722,1038.85789364221,1039.248886985211,0,0,0,0
14,86,1044.291595399877,1046.675026506491,1051.159435933006,1050.154787266662,1053.441023786753,1053.718228510602,1055.758032997051,1058.086958787273,1062.140443039827,1068.084848545573,1067.925089862305,0,1047.008885831555,1042.935419558531,1039.953248219722,1038.85789364221,0,0,0,0
14,87,1046.675026506491,1051.159435933006,1050.154787266662,1053.441023786753,1053.718228510602,1055.758032997051,1058.086958787273,1062.140443039827,1068.084848545573,1067.925089862305,1068.281117995561,0,1044.291595399877,1047.008885831555,1042.935419558531,1039.953248219722,0,0,0,0
14,88,1051.159435933006,1050.154787266662,1053.441023786753,1053.718228510602,1055.758032997051,1058.086958787273,1062.140443039827,1068.084848545573,1067.925089862305,1068.281117995561,1061.478501597377,0,1046.675026506491,1044.291595399877,1047.008885831555,1042.935419558531,0,0,0,0
14,89,1050.154787266662,1053.441023786753,1053.718228510602,1055.758032997051,1058.086958787273,1062.140443039827,1068.084848545573,1067.925089862305,1068.281117995561,1061.478501597377,1059.739611627033,0,1051.159435933006,1046.675026506491,1044.291595399877,1047.008885831555,0,0,0,0
14,90,1053.441023786753,1053.718228510602,1055.758032997051,1058.086958787273,1062.140443039827,1068.084848545573,1067.925089862305,1068.281117995561,1061.478501597377,1059.739611627033,1062.013682490748,0,1050.154787266662,1051.159435933006,1046.675026506491,1044.291595399877,0,0,0,0
14,91,1053.718228510602,1055.758032997051,1058.086958787273,1062.140443039827,1068.084848545573,1067.925089862305,1068.281117995561,1061.478501597377,1059.739611627033,1062.013682490748,1066.88937377517,0,1053.441023786753,1050.154787266662,1051.159435933006,1046.675026506491,0,0,0,0
14,92,1055.758032997051,1058.086958787273,1062.140443039827,1068.084848545573,1067.925089862305,1068.281117995561,1061.478501597377,1059.739611627033,1062.013682490748,1066.88937377517,1068.022596366998,0,1053.718228510602,1053.441023786753,1050.154787266662,1051.159435933006,0,0,0,0
14,93,1058.086958787273,1062.140443039827,1068.084848545573,1067.925089862305,1068.281117995561,1061.478501597377,1059.739611627033,1062.013682490748,1066.88937377517,1068.022596366998,1068.559611230329,0,1055.758032997051,1053.718228510602,1053.441023786753,1050.154787266662,0,0,0,0
14,94,1062.140443039827,1068.084848545573,1067.925089862305,1068.281117995561,1061.478501597377,1059.739611627033,1062.013682490748,1066.88937377517,1068.022596366998,1068.559611230329,1069.292522510098,0,1058.086958787273,1055.758032997051,1053.718228510602,1053.441023786753,0,0,0,0
14,95,1068.084848545573,1067.925089862305,1068.281117995561,1061.478501597377,1059.739611627033,1062.013682490748,1066.88937377517,1068.022596366998,1068.559611230329,1069.292522510098,1068.272189170661,0,1062.140443039827,1058.086958787273,1055.758032997051,1053.718228510602,0,0,0,0
14,96,1067.925089862305,1068.281117995561,1061.478501597377,1059.739611627033,1062.013682490748,1066.88937377517,1068.022596366998,1068.559611230329,1069.292522510098,1068.272189170661,1069.703356099154,0,1068.084848545573,1062.140443039827,1058.086958787273,1055.758032997051,0,0,0,0
14,97,1068.281117995561,1061.478501597377,1059.739611627033,1062.013682490748,1066.88937377517,1068.022596366998,1068.559611230329,1069.292522510098,1068.272189170661,1069.703356099154,1072.8837309213,2,1067.925089862305,1068.084848545573,1062.140443039827,1058.086958787273,0,0,0,0
14,98,1061.478501597377,1059.739611627033,1062.013682490748,1066.88937377517,1068.022596366998,1068.559611230329,1069.292522510098,1068.272189170661,1069.703356099154,1072.8837309213,1073.32385400027,5,1068.281117995561,1067.925089862305,1068.084848545573,1062.140443039827,2,0,0,0
14,99,1059.739611627033,1062.013682490748,1066.88937377517,1068.022596366998,1068.559611230329,1069.292522510098,1068.272189170661,1069.703356099154,1072.8837309213,1073.32385400027,1075.26790920735,3,1061.478501597377,1068.281117995561,1067.925089862305,1068.084848545573,5,2,0,0
14,100,1062.013682490748,1066.88937377517,1068.022596366998,1068.559611230329,1069.292522510098,1068.272189170661,1069.703356099154,1072.8837309213,1073.32385400027,1075.26790920735,1079.750047420831,2,1059.739611627033,1061.478501597377,1068.281117995561,1067.925089862305,3,5,2,0
14,101,1066.88937377517,1068.022596366998,1068.559611230329,1069.292522510098,1068.272189170661,1069.703356099154,1072.8837309213,1073.32385400027,1075.26790920735,1079.750047420831,1080.597568314101,1,1062.013682490748,1059.739611627033,1061.478501597377,1068.281117995561,2,3,5,2
14,102,1068.022596366998,1068.559611230329,1069.292522510098,1068.272189170661,1069.703356099154,1072.8837309213,1073.32385400027,1075.26790920735,1079.750047420831,1080.597568314101,1083.238519392657,0,1066.88937377517,1062.013682490748,1059.739611627033,1061.478501597377,1,2,3,5
14,103,1068.559611230329,1069.292522510098,1068.272189170661,1069.703356099154,1072.8837309213,1073.32385400027,1075.26790920735,1079.750047420831,1080.597568314101,1083.238519392657,,0,1068.022596366998,1066.88937377517,1062.013682490748,1059.739611627033,0,1,2,3
14,104,1069.292522510098,1068.272189170661,1069.703356099154,1072.8837309213,1073.32385400027,1075.26790920735,1079.750047420831,1080.597568314101,1083.238519392657,,,2,1068.559611230329,1068.022596366998,1066.88937377517,1062.013682490748,0,0,1,2
14,105,1068.272189170661,1069.703356099154,1072.8837309213,1073.32385400027,1075.26790920735,1079.750047420831,1080.597568314101,1083.238519392657,,,,0,1069.292522510098,1068.559611230329,1068.022596366998,1066.88937377517,2,0,0,1
14,106,1069.703356099154,1072.8837309213,1073.32385400027,1075.26790920735,1079.750047420831,1080.597568314101,1083.238519392657,,,,,0,1068.272189170661,1069.292522510098,1068.559611230329,1068.022596366998,0,2,0,0
14,107,1072.8837309213,1073.32385400027,1075.26790920735,1079.750047420831,1080.597568314101,1083.238519392657,,,,,,,1069.703356099154,1068.272189170661,1069.292522510098,1068.559611230329,0,0,2,0
14,108,1073.32385400027,1075.26790920735,1079.750047420831,1080.597568314101,1083.238519392657,,,,,,,,1072.8837309213,1069.703356099154,1068.272189170661,1069.292522510098,,0,0,2
14,109,1075.26790920735,1079.750047420831,1080.597568314101,1083.238519392657,,,,,,,,,1073.32385400027,1072.8837309213,1069.703356099154,1068.272189170661,,,0,0
14,110,1079.750047420831,1080.597568314101,1083.238519392657,,,,,,,,,,1075.26790920735,1073.32385400027,1072.8837309213,1069.703356099154,,,,0
14,111,1080.597568314101,1083.238519392657,,,,,,,,,,,1079.750047420831,1075.26790920735,1073.32385400027,1072.8837309213,,,,
14,112,1083.238519392657,,,,,,,,,,,,1080.597568314101,1079.750047420831,1075.26790920735,1073.32385400027,,,,
15,41,1283.908689041374,1285.529179546288,1284.535489001742,1283.696415886294,1282.167735556548,1281.147482112219,1284.656352641959,1285.416632337192,1287.020212517407,1288.291875156367,1290.61368680765,0,1285.835319794619,1283.57068552427,1282.939651507387,1280.267895289501,0,0,0,0
15,42,1285.529179546288,1284.535489001742,1283.696415886294,1282.167735556548,1281.147482112219,1284.656352641959,1285.416632337192,1287.020212517407,1288.291875156367,1290.61368680765,1292.051723024366,0,1283.908689041374,1285.835319794619,1283.57068552427,1282.939651507387,0,0,0,0
15,43,1284.535489001742,1283.696415886294,1282.167735556548,1281.147482112219,1284.656352641959,1285.416632337192,1287.020212517407,1288.291875156367,1290.61368680765,1292.051723024366,1293.94583064671,0,1285.529179546288,1283.908689041374,1285.835319794619,1283.57068552427,0,0,0,0
15,44,1283.696415886294,1282.167735556548,1281.147482112219,1284.656352641959,1285.416632337192,1287.020212517407,1288.291875156367,1290.61368680765,1292.051723024366,1293.94583064671,1292.916518266573,0,1284.535489001742,1285.529179546288,1283.908689041374,1285.835319794619,0,0,0,0
15,45,1282.167735556548,1281.147482112219,1284.656352641959,1285.416632337192,1287.020212517407,1288.291875156367,1290.61368680765,1292.051723024366,1293.94583064671,1292.916518266573,1294.78454577653,0,1283.696415886294,1284.535489001742,1285.529179546288,1283.908689041374,0,0,0,0
15,46,1281.147482112219,1284.656352641959,1285.416632337192,1287.020212517407,1288.291875156367,1290.61368680765,1292.051723024366,1293.94583064671,1292.916518266573,1294.78454577653,1296.735164047945,0,1282.167735556548,1283.696415886294,1284.535489001742,1285.529179546288,0,0,0,0
15,47,1284.656352641959,1285.416632337192,1287.020212517407,1288.291875156367,1290.61368680765,1292.051723024366,1293.94583064671,1292.916518266573,1294.78454577653,1296.735164047945,1297.625364471216,0,1281.147482112219,1282.167735556548,1283.696415886294,1284.535489001742,0,0,0,0
15,48,1285.416632337192,1287.020212517407,1288.291875156367,1290.61368680765,1292.051723024366,1293.94583064671,1292.916518266573,1294.78454577653,1296.735164047945,1297.625364471216,1299.399376870634,0,1284.656352641959,1281.147482112219,1282.167735556548,1283.696415886294,0,0,0,0
15,49,1287.020212517407,1288.291875156367,1290.61368680765,1292.051723024366,1293.94583064671,1292.916518266573,1294.78454577653,1296.735164047945,1297.625364471216,1299.399376870634,1302.143812205972,0,1285.416632337192,1284.656352641959,1281.147482112219,1282.167735556548,0,0,0,0
15,50,1288.291875156367,1290.61368680765,1292.051723024366,1293.94583064671,1292.916518266573,1294.78454577653,1296.735164047945,1297.625364471216,1299.399376870634,1302.143812205972,1303.819713968113,0,1287.020212517407,1285.416632337192,1284.656352641959,1281.147482112219,0,0,0,0
15,51,1290.61368680765,1292.051723024366,1293.94583064671,1292.916518266573,1294.78454577653,1296.735164047945,1297.625364471216,1299.399376870634,1302.143812205972,1303.819713968113,1305.89879117898,0,1288.291875156367,1287.020212517407,1285.416632337192,1284.656352641959,0,0,0,0
15,52,1292.051723024366,1293.94583064671,1292.916518266573,1294.78454577653,1296.735164047945,1297.625364471216,1299.399376870634,1302.143812205972,1303.819713968113,1305.89879117898,1308.041527695223,0,1290.61368680765,1288.291875156367,1287.020212517407,1285.416632337192,0,0,0,0
15,53,1293.94583064671,1292.916518266573,1294.78454577653,1296.735164047945,1297.625364471216,1299.399376870634,1302.143812205972,1303.819713968113,1305.89879117898,1308.041527695223,1308.799577227433,0,1292.051723024366,1290.61368680765,1288.291875156367,1287.020212517407,0,0,0,0
15,54,1292.916518266573,1294.78454577653,1296.735164047945,1297.625364471216,1299.399376870634,1302.143812205972,1303.819713968113,1305.89879117898,1308.041527695223,1308.799577227433,1310.310837301531,0,1293.94583064671,1292.051723024366,1290.61368680765,1288.291875156367,0,0,0,0
15,55,1294.78454577653,1296.735164047945,1297.625364471216,1299.399376870634,1302.143812205972,1303.819713968113,1305.89879117898,1308.041527695223,1308.799577227433,1310.310837301531,1310.092830384149,0,1292.916518266573,1293.94583064671,1292.051723024366,1290.61368680765,0,0,0,0
15,56,1296.735164047945,1297.625364471216,1299.399376870634,1302.143812205972,1303.819713968113,1305.89879117898,1308.041527695223,1308.799577227433,1310.310837301531,1310.092830384149,1310.772575178707,0,1294.78454577653,1292.916518266573,1293.94583064671,1292.051723024366,0,0,0,0
15,57,1297.625364471216,1299.399376870634,1302.143812205972,1303.819713968113,1305.89879117898,1308.041527695223,1308.799577227433,1310.310837301531,1310.092830384149,1310.772575178707,1311.636182833662,0,1296.735164047945,1294.78454577653,1292.916518266573,1293.94583064671,0,0,0,0
15,58,1299.399376870634,1302.143812205972,1303.819713968113,1305.89879117898,1308.041527695223,1308.799577227433,1310.310837301531,1310.092830384149,1310.772575178707,1311.636182833662,1311.827800035026,0,1297.625364471216,1296.735164047945,1294.78454577653,1292.916518266573,0,0,0,0
15,59,1302.143812205972,1303.819713968113,1305.89879117898,1308.041527695223,1308.799577227433,1310.310837301531,1310.092830384149,1310.772575178707,1311.636182833662,1311.827800035026,1314.457062065364,0,1299.399376870634,1297.625364471216,1296.735164047945,1294.78454577653,0,0,0,0
15,60,1303.819713968113,1305.89879117898,1308.041527695223,1308.799577227433,1310.310837301531,1310.092830384149,1310.772575178707,1311.636182833662,1311.827800035026,1314.457062065364,1316.154813330539,0,1302.143812205972,1299.399376870634,1297.625364471216,1296.735164047945,0,0,0,0
15,61,1305.89879117898,1308.041527695223,1308.799577227433,1310.310837301531,1310.092830384149,1310.772575178707,1311.636182833662,1311.827800035026,1314.457062065364,1316.154813330539,1317.614301023575,0,1303.819713968113,1302.143812205972,1299.399376870634,1297.625364471216,0,0,0,0
15,62,1308.041527695223,1308.799577227433,1310.310837301531,1310.092830384149,1310.772575178707,1311.636182833662,1311.827800035026,1314.457062065364,1316.154813330539,1317.614301023575,1319.106777288848,0,1305.89879117898,1303.819713968113,1302.143812205972,1299.399376870634,0,0,0,0
15,63,1308.799577227433,1310.310837301531,1310.092830384149,1310.772575178707,1311.636182833662,1311.827800035026,1314.457062065364,1316.154813330539,1317.614301023575,1319.106777288848,1320.589262881865,0,1308.041527695223,1305.89879117898,1303.819713968113,1302.143812205972,0,0,0,0
15,64,1310.310837301531,1310.092830384149,1310.772575178707,1311.636182833662,1311.827800035026,1314.457062065364,1316.154813330539,1317.614301023575,1319.106777288848,1320.589262881865,1322.775289043733,0,1308.799577227433,1308.041527695223,1305.89879117898,1303.819713968113,0,0,0,0
15,65,1310.092830384149,1310.772575178707,1311.636182833662,1311.827800035026,1314.457062065364,1316.154813330539,1317.614301023575,1319.106777288848,1320.589262881865,1322.775289043733,1324.801793514548,0,1310.310837301531,1308.799577227433,1308.041527695223,1305.89879117898,0,0,0,0
15,66,1310.772575178707,1311.636182833662,1311.827800035026,1314.457062065364,1316.154813330539,1317.614301023575,1319.106777288848,1320.589262881865,1322.775289043733,1324.801793514548,1327.58575016204,0,1310.092830384149,1310.310837301531,1308.799577227433,1308.041527695223,0,0,0,0
15,67,1311.636182833662,1311.827800035026,1314.457062065364,1316.154813330539,1317.614301023575,1319.106777288848,1320.589262881865,1322.775289043733,1324.801793514548,1327.58575016204,1329.48782930579,0,1310.772575178707,1310.092830384149,1310.310837301531,1308.799577227433,0,0,0,0
15,68,1311.827800035026,1314.457062065364,1316.154813330539,1317.614301023575,1319.106777288848,1320.589262881865,1322.775289043733,1324.801793514548,1327.58575016204,1329.48782930579,1331.237645950525,0,1311.636182833662,1310.772575178707,1310.092830384149,1310.310837301531,0,0,0,0
15,69,1314.457062065364,1316.154813330539,1317.614301023575,1319.106777288848,1320.589262881865,1322.775289043733,1324.801793514548,1327.58575016204,1329.48782930579,1331.237645950525,1334.133552373527,0,1311.827800035026,1311.636182833662,1310.772575178707,1310.092830384149,0,0,0,0
15,70,1316.154813330539,1317.614301023575,1319.106777288848,1320.589262881865,1322.775289043733,1324.801793514548,1327.58575016204,1329.48782930579,1331.237645950525,1334.133552373527,1336.723247105701,0,1314.457062065364,1311.827800035026,1311.636182833662,1310.772575178707,0,0,0,0
15,71,1317.614301023575,1319.106777288848,1320.589262881865,1322.775289043733,1324.801793514548,1327.58575016204,1329.48782930579,1331.237645950525,1334.133552373527,1336.723247105701,1338.597148258267,0,1316.154813330539,1314.457062065364,1311.827800035026,1311.636182833662,0,0,0,0
15,72,1319.106777288848,1320.589262881865,1322.775289043733,1324.801793514548,1327.58575016204,1329.48782930579,1331.237645950525,1334.133552373527,1336.723247105701,1338.597148258267,1340.534347063215,0,1317.614301023575,1316.154813330539,1314.457062065364,1311.827800035026,0,0,0,0
15,73,1320.589262881865,1322.775289043733,1324.801793514548,1327.58575016204,1329.48782930579,1331.237645950525,1334.133552373527,1336.723247105701,1338.597148258267,1340.534347063215,1341.149612444623,0,1319.106777288848,1317.614301023575,1316.154813330539,1314.457062065364,0,0,0,0
15,74,1322.775289043733,1324.801793514548,1327.58575016204,1329.48782930579,1331.237645950525,1334.133552373527,1336.723247105701,1338.597148258267,1340.534347063215,1341.149612444623,1341.395083855692,0,1320.589262881865,1319.106777288848,1317.614301023575,1316.154813330539,0,0,0,0
15,75,1324.801793514548,1327.58575016204,1329.48782930579,1331.237645950525,1334.133552373527,1336.723247105701,1338.597148258267,1340.534347063215,1341.149612444623,1341.395083855692,1341.180512996653,0,1322.775289043733,1320.589262881865,1319.106777288848,1317.614301023575,0,0,0,0
15,76,1327.58575016204,1329.48782930579,1331.237645950525,1334.133552373527,1336.723247105701,1338.597148258267,1340.534347063215,1341.149612444623,1341.395083855692,1341.180512996653,1341.460000607538,0,1324.801793514548,1322.775289043733,1320.589262881865,1319.106777288848,0,0,0,0
15,77,1329.48782930579,1331.237645950525,1334.133552373527,1336.723247105701,1338.597148258267,1340.534347063215,1341.149612444623,1341.395083855692,1341.180512996653,1341.460000607538,1341.395580432586,0,1327.58575016204,1324.801793514548,1322.775289043733,1320.589262881865,0,0,0,0
15,78,1331.237645950525,1334.133552373527,1336.723247105701,1338.597148258267,1340.534347063215,1341.149612444623,1341.395083855692,1341.180512996653,1341.460000607538,1341.395580432586,1341.926912663638,0,1329.48782930579,1327.58575016204,1324.801793514548,1322.775289043733,0,0,0,0
15,79,1334.133552373527,1336.723247105701,1338.597148258267,1340.534347063215,1341.149612444623,1341.395083855692,1341.180512996653,1341.460000607538,1341.395580432586,1341.926912663638,1343.295832155166,0,1331.237645950525,1329.48782930579,1327.58575016204,1324.801793514548,0,0,0,0
15,80,1336.723247105701,1338.597148258267,1340.534347063215,1341.149612444623,1341.395083855692,1341.180512996653,1341.460000607538,1341.395580432586,1341.926912663638,1343.295832155166,1343.754499936128,0,1334.133552373527,1331.237645950525,1329.48782930579,1327.58575016204,0,0,0,0
15,81,1338.597148258267,1340.534347063215,1341.149612444623,1341.395083855692,1341.180512996653,1341.460000607538,1341.395580432586,1341.926912663638,1343.295832155166,1343.754499936128,1344.869306495228,0,1336.723247105701,1334.133552373527,1331.237645950525,1329.48782930579,0,0,0,0
15,82,1340.534347063215,1341.149612444623,1341.395083855692,1341.180512996653,1341.460000607538,1341.395580432586,1341.926912663638,1343.295832155166,1343.754499936128,1344.869306495228,1346.812391112501,0,1338.597148258267,1336.723247105701,1334.133552373527,1331.237645950525,0,0,0,0
15,83,1341.149612444623,1341.395083855692,1341.180512996653,1341.460000607538,1341.395580432586,1341.926912663638,1343.295832155166,1343.754499936128,1344.869306495228,1346.812391112501,1349.0342455902,0,1340.534347063215,1338.597148258267,1336.723247105701,1334.133552373527,0,0,0,0
15,84,1341.395083855692,1341.180512996653,1341.460000607538,1341.395580432586,1341.926912663638,1343.295832155166,1343.754499936128,1344.869306495228,1346.812391112501,1349.0342455902,1350.361380298665,0,1341.149612444623,1340.534347063215,1338.597148258267,1336.723247105701,0,0,0,0
15,85,1341.180512996653,1341.460000607538,1341.395580432586,1341.926912663638,1343.295832155166,1343.754499936128,1344.869306495228,1346.812391112501,1349.0342455902,1350.361380298665,1351.896613062705,0,1341.395083855692,1341.149612444623,1340.534347063215,1338.597148258267,0,0,0,0
15,86,1341.460000607538,1341.395580432586,1341.926912663638,1343.295832155166,1343.754499936128,1344.869306495228,1346.812391112501,1349.0342455902,1350.361380298665,1351.896613062705,1354.56421034993,0,1341.180512996653,1341.395083855692,1341.149612444623,1340.534347063215,0,0,0,0
15,87,1341.395580432586,1341.926912663638,1343.295832155166,1343.754499936128,1344.869306495228,1346.812391112501,1349.0342455902,1350.361380298665,1351.896613062705,1354.56421034993,1354.88814911493,0,1341.460000607538,1341.180512996653,1341.395083855692,1341.149612444623,0,0,0,0
15,88,1341.926912663638,1343.295832155166,1343.754499936128,1344.869306495228,1346.812391112501,1349.0342455902,1350.361380298665,1351.896613062705,1354.56421034993,1354.88814911493,1353.768475775219,0,1341.395580432586,1341.460000607538,1341.180512996653,1341.395083855692,0,0,0,0
15,89,1343.295832155166,1343.754499936128,1344.869306495228,1346.812391112501,1349.0342455902,1350.361380298665,1351.896613062705,1354.56421034993,1354.88814911493,1353.768475775219,1350.278400506382,0,1341.926912663638,1341.395580432586,1341.460000607538,1341.180512996653,0,0,0,0
15,90,1343.754499936128,1344.869306495228,1346.812391112501,1349.0342455902,1350.361380298665,1351.896613062705,1354.56421034993,1354.88814911493,1353.768475775219,1350.278400506382,1351.085269976985,0,1343.295832155166,1341.926912663638,1341.395580432586,1341.460000607538,0,0,0,0
15,91,1344.869306495228,1346.812391112501,1349.0342455902,1350.361380298665,1351.896613062705,1354.56421034993,1354.88814911493,1353.768475775219,1350.278400506382,1351.085269976985,1351.570147375238,0,1343.754499936128,1343.295832155166,1341.926912663638,1341.395580432586,0,0,0,0
15,92,1346.812391112501,1349.0342455902,1350.361380298665,1351.896613062705,1354.56421034993,1354.88814911493,1353.768475775219,1350.278400506382,1351.085269976985,1351.570147375238,1353.163721405666,0,1344.869306495228,1343.754499936128,1343.295832155166,1341.926912663638,0,0,0,0
15,93,1349.0342455902,1350.361380298665,1351.896613062705,1354.56421034993,1354.88814911493,1353.768475775219,1350.278400506382,1351.085269976985,1351.570147375238,1353.163721405666,1353.735053349601,0,1346.812391112501,1344.869306495228,1343.754499936128,1343.295832155166,0,0,0,0
15,94,1350.361380298665,1351.896613062705,1354.56421034993,1354.88814911493,1353.768475775219,1350.278400506382,1351.085269976985,1351.570147375238,1353.163721405666,1353.735053349601,1352.990709507405,0,1349.0342455902,1346.812391112501,1344.869306495228,1343.754499936128,0,0,0,0
15,95,1351.896613062705,1354.56421034993,1354.88814911493,1353.768475775219,1350.278400506382,1351.085269976985,1351.570147375238,1353.163721405666,1353.735053349601,1352.990709507405,1352.930673327103,0,1350.361380298665,1349.0342455902,1346.812391112501,1344.869306495228,0,0,0,0
15,96,1354.56421034993,1354.88814911493,1353.768475775219,1350.278400506382,1351.085269976985,1351.570147375238,1353.163721405666,1353.735053349601,1352.990709507405,1352.930673327103,1351.744834062343,0,1351.896613062705,1350.361380298665,1349.0342455902,1346.812391112501,0,0,0,0
15,97,1354.88814911493,1353.768475775219,1350.278400506382,1351.085269976985,1351.570147375238,1353.163721405666,1353.735053349601,1352.990709507405,1352.930673327103,1351.744834062343,1351.871976576435,1,1354.56421034993,1351.896613062705,1350.361380298665,1349.0342455902,0,0,0,0
15,98,1353.768475775219,1350.278400506382,1351.085269976985,1351.570147375238,1353.163721405666,1353.735053349601,1352.990709507405,1352.930673327103,1351.744834062343,1351.871976576435,1353.087669260389,3,1354.88814911493,1354.56421034993,1351.896613062705,1350.361380298665,1,0,0,0
15,99,1350.278400506382,1351.085269976985,1351.570147375238,1353.163721405666,1353.735053349601,1352.990709507405,1352.930673327103,1351.744834062343,1351.871976576435,1353.087669260389,1353.451767439875,4,1353.768475775219,1354.88814911493,1354.56421034993,1351.896613062705,3,1,0,0
15,100,1351.085269976985,1351.570147375238,1353.163721405666,1353.735053349601,1352.990709507405,1352.930673327103,1351.744834062343,1351.871976576435,1353.087669260389,1353.451767439875,1354.949028400125,1,1350.278400506382,1353.768475775219,1354.88814911493,1354.56421034993,4,3,1,0
15,101,1351.570147375238,1353.163721405666,1353.735053349601,1352.990709507405,1352.930673327103,1351.744834062343,1351.871976576435,1353.087669260389,1353.451767439875,1354.949028400125,1355.615015122907,0,1351.085269976985,1350.278400506382,1353.768475775219,1354.88814911493,1,4,3,1
15,102,1353.163721405666,1353.735053349601,1352.990709507405,1352.930673327103,1351.744834062343,1351.871976576435,1353.087669260389,1353.451767439875,1354.949028400125,1355.615015122907,1356.007795552345,0,1351.570147375238,1351.085269976985,1350.278400506382,1353.768475775219,0,1,4,3
15,103,1353.735053349601,1352.990709507405,1352.930673327103,1351.744834062343,1351.871976576435,1353.087669260389,1353.451767439875,1354.949028400125,1355.615015122907,1356.007795552345,,0,1353.163721405666,1351.570147375238,1351.085269976985,1350.278400506382,0,0,1,4
15,104,1352.990709507405,1352.930673327103,1351.744834062343,1351.871976576435,1353.087669260389,1353.451767439875,1354.949028400125,1355.615015122907,1356.007795552345,,,1,1353.735053349601,1353.163721405666,1351.570147375238,1351.085269976985,0,0,0,1
15,105,1352.930673327103,1351.744834062343,1351.871976576435,1353.087669260389,1353.451767439875,1354.949028400125,1355.615015122907,1356.007795552345,,,,4,1352.990709507405,1353.735053349601,1353.163721405666,1351.570147375238,1,0,0,0
15,106,1351.744834062343,1351.871976576435,1353.087669260389,1353.451767439875,1354.949028400125,1355.615015122907,1356.007795552345,,,,,2,1352.930673327103,1352.990709507405,1353.735053349601,1353.163721405666,4,1,0,0
15,107,1351.871976576435,1353.087669260389,1353.451767439875,1354.949028400125,1355.615015122907,1356.007795552345,,,,,,,1351.744834062343,1352.930673327103,1352.990709507405,1353.735053349601,2,4,1,0
15,108,1353.087669260389,1353.451767439875,1354.949028400125,1355.615015122907,1356.007795552345,,,,,,,,1351.871976576435,1351.744834062343,1352.930673327103,1352.990709507405,,2,4,1
15,109,1353.451767439875,1354.949028400125,1355.615015122907,1356.007795552345,,,,,,,,,1353.087669260389,1351.871976576435,1351.744834062343,1352.930673327103,,,2,4
15,110,1354.949028400125,1355.615015122907,1356.007795552345,,,,,,,,,,1353.451767439875,1353.087669260389,1351.871976576435,1351.744834062343,,,,2
15,111,1355.615015122907,1356.007795552345,,,,,,,,,,,1354.949028400125,1353.451767439875,1353.087669260389,1351.871976576435,,,,
15,112,1356.007795552345,,,,,,,,,,,,1355.615015122907,1354.949028400125,1353.451767439875,1353.087669260389,,,,
16,41,1097.995095489679,1099.158212510183,1100.935325584065,1103.174533976845,1105.486697223912,1106.80924335583,1108.515844700472,1110.717644726855,1115.166777071088,1117.783813075483,1118.330585948863,0,1097.510081841101,1097.392879810038,1097.538087725582,1097.519031182125,0,0,0,0
16,42,1099.158212510183,1100.935325584065,1103.174533976845,1105.486697223912,1106.80924335583,1108.515844700472,1110.717644726855,1115.166777071088,1117.783813075483,1118.330585948863,1118.868794346,0,1097.995095489679,1097.510081841101,1097.392879810038,1097.538087725582,0,0,0,0
16,43,1100.935325584065,1103.174533976845,1105.486697223912,1106.80924335583,1108.515844700472,1110.717644726855,1115.166777071088,1117.783813075483,1118.330585948863,1118.868794346,1120.850701555069,0,1099.158212510183,1097.995095489679,1097.510081841101,1097.392879810038,0,0,0,0
16,44,1103.174533976845,1105.486697223912,1106.80924335583,1108.515844700472,1110.717644726855,1115.166777071088,1117.783813075483,1118.330585948863,1118.868794346,1120.850701555069,1117.194242206228,0,1100.935325584065,1099.158212510183,1097.995095489679,1097.510081841101,0,0,0,0
16,45,1105.486697223912,1106.80924335583,1108.515844700472,1110.717644726855,1115.166777071088,1117.783813075483,1118.330585948863,1118.868794346,1120.850701555069,1117.194242206228,1119.986372905533,0,1103.174533976845,1100.935325584065,1099.158212510183,1097.995095489679,0,0,0,0
16,46,1106.80924335583,1108.515844700472,1110.717644726855,1115.166777071088,1117.783813075483,1118.330585948863,1118.868794346,1120.850701555069,1117.194242206228,1119.986372905533,1119.581929018593,0,1105.486697223912,1103.174533976845,1100.935325584065,1099.158212510183,0,0,0,0
